Nom, marque,CATEGORY, code sous-cateogru, unite,cout,PRIX,QUANTITE,QANTITE ALERT, code-hsn, code isbn,Image, details(virgule interdite),frais supplementaire,"	frais suplementaires 2mois","	frais suplementaires 3 mois",frais penalite 1 mois,frais penalite 2mois,frais penalite 3 mois
marker permanent chisel bleu pointe biseau,,papeterie,,pc,550,550,3,0,,,15607.jpg,,,,,,,
"mine 0,7m m b etui 12",,papeterie,,pc,530,530,27,3,,,15610.jpg,,,,,,,
crayon de couleur court etui 12. ax-educ,,papeterie,,pc,450,450,427,43,,,15613.jpg,,,,,,,
surligneur  rose,,papeterie,,pc,550,550,24,2,,,15614.jpg,,,,,,,
roller triplus 0.4mm vert,,papeterie,,pc,550,550,4,0,,,15617.jpg,,,,,,,
"recharge stylo diagonal, color exclusive, color light switch et classic",,papeterie,,pc,500,500,80,8,,,15620.jpg,,,,,,,
marker permanent rouge pointe biseau py106000,,papeterie,,pc,600,600,50,5,,,15621.jpg,,,,,,,
marker permanent  noir 119x230009x2305,,papeterie,,pc,500,500,70,7,,,15622.jpg,,,,,,,
marker permanent  bleu 119x230006  pointe biseau,,papeterie,,pc,500,500,549,55,,,15623.jpg,,,,,,,
marker permanent rouge 119x230003 pointe biseau,,papeterie,,pc,500,500,739,74,,,15624.jpg,,,,,,,
stylo roller pointe fine vert,,papeterie,,pc,500,500,2019,202,,,15625.jpg,,,,,,,
marker permanent vert pointe biseau py106000,,papeterie,,pc,500,500,44,4,,,15626.jpg,,,,,,,
stylo roller pointe fine bleu,,papeterie,,pc,500,500,3088,309,,,15627.jpg,,,,,,,
"marker permanent artline 0,4   bleu",,papeterie,,pc,790,790,9,1,,,15630.jpg,,,,,,,
roller triplus 0.4mm rouge,,papeterie,,pc,750,750,17,2,,,15631.jpg,,,,,,,
roller triplus 0.4mm noir,,papeterie,,pc,475,475,33,3,,,15632.jpg,,,,,,,
cristal clic  bleu 8x33,,papeterie,,pc,450,450,1,0,,,15634.jpg,,,,,,,
cristal clic rouge,,papeterie,,pc,450,450,257,26,,,15635.jpg,,,,,,,
stylo tropikana 338 noir pm,,papeterie,,pc,450,450,6,1,,,15639.jpg,,,,,,,
stylo tropikana 338 rouge pm,,papeterie,,pc,450,450,63,6,,,15640.jpg,,,,,,,
stylo tropikana 338 vert pm,,papeterie,,pc,450,450,150,15,,,15641.jpg,,,,,,,
surligneur stabilo neon rose,,papeterie,,pc,520,520,2,0,,,15644.jpg,,,,,,,
surligneur stabilo neon jaune,,papeterie,,pc,580,580,686,69,,,15646.jpg,,,,,,,
stylo ballpoint retractable kb113400tc assort,,papeterie,,pc,450,450,144,14,,,15647.jpg,,,,,,,
colle bicstick glue,,papeterie,,pc,400,400,2057,206,,,15649.jpg,,,,,,,
rouleau adhesif 19x33 rocket eco transparent,,papeterie,,pc,300,300,2482,248,,,15650.jpg,,,,,,,
stylo bille pointe fine noir,,papeterie,,pc,400,400,2273,227,,,15651.jpg,,,,,,,
stylo bille pointe fine rouge,,papeterie,,pc,400,400,6049,605,,,15652.jpg,,,,,,,
stylo bille pointe fine bleu,,papeterie,,pc,400,400,5479,548,,,15653.jpg,,,,,,,
surligneur jaune,,papeterie,,pc,380,380,1,0,,,15656.jpg,,,,,,,
surligneur paper mate vert,,papeterie,,pc,380,380,951,95,,,15657.jpg,,,,,,,
surligneur paper mate rose,,papeterie,,pc,380,380,1604,160,,,15658.jpg,,,,,,,
surligneur paper mate bleu,,papeterie,,pc,380,380,755,76,,,15659.jpg,,,,,,,
crayon tradition 110-3b,,papeterie,,pc,300,300,1306,131,,,15661.jpg,,,,,,,
crayon tradition 110-4b,,papeterie,,pc,300,300,142,14,,,15662.jpg,,,,,,,
crayon tradition 110 b,,papeterie,,pc,300,300,355,36,,,15663.jpg,,,,,,,
stylo ballpoint excel 828  bleu  pm,,papeterie,,pc,350,350,1172,117,,,15664.jpg,,,,,,,
stylo ballpoint excel 828 rouge pm,,papeterie,,pc,350,350,1056,106,,,15665.jpg,,,,,,,
crayon tradition 110 2b,,papeterie,,pc,300,300,343,34,,,15666.jpg,,,,,,,
stylo ballpoint excel 828 noir pm,,papeterie,,pc,350,350,3217,322,,,15667.jpg,,,,,,,
taille crayon metal 1 trou.  85x202,,papeterie,,pc,350,350,2,0,,,15669.jpg,,,,,,,
crayon noris 120-(2)hb,,papeterie,,pc,250,250,4238,424,,,15670.jpg,,,,,,,
"stylo gel ink pen gp5x27.  0,7 noir",,papeterie,,pc,350,350,547,55,,,15671.jpg,,,,,,,
"stylo gel ink pengp5x27.  0,7 rouge",,papeterie,,pc,350,350,342,34,,,15672.jpg,,,,,,,
crayon tradition hb     110 hb,,papeterie,,pc,300,300,5057,506,,,15674.jpg,,,,,,,
stylo bille ball 432 noir,,papeterie,,pc,350,350,21,2,,,15678.jpg,,,,,,,
correcteur tape  7250,,papeterie,,pc,300,300,11,1,,,15679.jpg,,,,,,,
gomme duo plastique pm,,papeterie,,pc,250,250,736,74,,,15681.jpg,,,,,,,
"stylo gel ink pen gp725. 0,7 bleu",,papeterie,,pc,300,300,36,4,,,15682.jpg,,,,,,,
stylo bille ball 432 f vert,,papeterie,,pc,300,300,1,0,,,15683.jpg,,,,,,,
stylo bille stick vert  430m-5 pm,,papeterie,,pc,200,200,4370,437,,,15684.jpg,,,,,,,
stylo bille stick rouge 430m-2 pm,,papeterie,,pc,200,200,4257,426,,,15685.jpg,,,,,,,
crayon noris  120-(0)2b,,papeterie,,pc,250,250,1846,185,,,15688.jpg,,,,,,,
pince double clip 5x1mm,,papeterie,,pc,150,150,142,14,,,15691.jpg,,,,,,,
"stylo gel ink pen gp725 . 0,7 rouge",,papeterie,,pc,300,300,40,4,,,15693.jpg,,,,,,,
gomme rasoplast,,papeterie,,pc,250,250,3894,389,,,15694.jpg,,,,,,,
porte etiquette (clef) noir,,papeterie,,pc,250,250,10,1,,,15695.jpg,,,,,,,
stylo ballpoint liner 808 rouge pm,,papeterie,,pc,300,300,1112,111,,,15696.jpg,,,,,,,
stylo ballpoint liner 808 vert pm,,papeterie,,pc,300,300,1511,151,,,15697.jpg,,,,,,,
"stylo gel ink pen gp725.  0,7 noir",,papeterie,,pc,300,300,111,11,,,15699.jpg,,,,,,,
regle plastique 30cm  rp001,,papeterie,,pc,300,300,1,0,,,15700.jpg,,,,,,,
stylo bille ball 432 f bleu,,papeterie,,pc,300,300,4664,466,,,15702.jpg,,,,,,,
crayon tradition 110 h,,papeterie,,pc,300,300,197,20,,,15704.jpg,,,,,,,
noeud adhesif assortis 630 0099,,papeterie,,pc,150,150,153,15,,,15705.jpg,,,,,,,
stylo bic bu2 noir 842596,,papeterie,,pc,250,250,25,3,,,15712.jpg,,,,,,,
surligneur assortir hy 231802,,papeterie,,pc,250,250,24,2,,,15713.jpg,,,,,,,
feutre hi fi vert 215 pointe fine,,papeterie,,pc,250,250,328,33,,,15715.jpg,,,,,,,
stylo bille cello orange,,papeterie,,pc,250,250,151,15,,,15716.jpg,,,,,,,
stylo bille cello bleu clair,,papeterie,,pc,250,250,225,23,,,15717.jpg,,,,,,,
stylo bille cello rose,,papeterie,,pc,250,250,20,2,,,15719.jpg,,,,,,,
gomme plastique gm gm003,,papeterie,,pc,250,250,37,4,,,15721.jpg,,,,,,,
feutre hi-fi bleu 215 pointe fine,,papeterie,,pc,500,500,356,36,,,15723.jpg,,,,,,,
stylo bille reynolds 048 - pointe moyenne - noir,,papeterie,,pc,200,200,708,71,,,15729.jpg,,,,,,,
stylo bille reynolds vert pm 048,,papeterie,,pc,200,200,225,23,,,15730.jpg,,,,,,,
crayon a papier gilbert hb,,papeterie,,pc,250,250,2,0,,,15731.jpg,,,,,,,
pince double clip 32m-m75x22,,papeterie,,pc,700,700,7,1,,,15732.jpg,,,,,,,
stylo bille reynolds noir pf 045,,papeterie,,pc,200,200,9,1,,,15733.jpg,,,,,,,
stylo cristal fine rouge,,papeterie,,pc,200,200,1057,106,,,15734.jpg,,,,,,,
stylo bic orange pointe fine noir  1199110114,,papeterie,,pc,100,100,1096,110,,,15737.jpg,,,,,,,
stylo bic orange pointe fine rouge 119x2,,papeterie,,pc,200,200,221,22,,,15739.jpg,,,,,,,
stylo bille reynolds rouge pf 045,,papeterie,,pc,200,200,792,79,,,15741.jpg,,,,,,,
stylo lexi full speed ball pens rouge,,papeterie,,pc,200,200,595,60,,,15742.jpg,,,,,,,
taille crayon plastique 1 trou,,papeterie,,pc,100,100,2442,244,,,15743.jpg,,,,,,,
noeud metal adhesif 635 0099,,papeterie,,pc,255,255,396,40,,,15744.jpg,,,,,,,
stylo lexi 5 balle rouge,,papeterie,,pc,175,175,488,49,,,15745.jpg,,,,,,,
